scenario,policy,metric,n_replications,mean,sd,ci95_low,ci95_high,unit
high_demand,smart,mean_fill_at_collection_pct_post_warmup,30,64.00356149564998,2.2216831442003664,63.17397137567353,64.83315161562642,%
high_demand,smart,truck_utilization_pct_post_warmup,30,54.547915229828554,2.4702991885832057,53.62549035318303,55.470340106474076,%
high_demand,smart,unserved_required_bins_post_warmup,30,2.033333333333333,1.6914252984479938,1.4017447470249516,2.664921919641715,count
high_demand,smart,inspection_events_post_warmup,30,68.36666666666666,8.723663155496933,65.10919730939358,71.62413602393974,count
high_demand,smart,routing_fallbacks_post_warmup,30,0.0,0.0,0.0,0.0,count
high_demand,smart,uncollected_kg_at_horizon,30,6331.0842954479185,3217.98087869963,5129.4704873712535,7532.6981035245835,kg
high_demand,smart,unfinished_trip_count,30,0.13333333333333333,0.34574590364176044,0.004229691154525261,0.2624369755121414,count
sensor_failure,fixed,overflow_incidents,30,0.0,0.0,0.0,0.0,count
sensor_failure,fixed,overflow_bin_hours,30,0.0,0.0,0.0,0.0,bin-hours
sensor_failure,fixed,overflow_spilled_kg,30,0.0,0.0,0.0,0.0,kg
sensor_failure,fixed,distance_km,30,511.4309999999998,0.8725199335732942,511.10519570235977,511.75680429763986,km
sensor_failure,fixed,travel_time_hours,30,16.844570833333343,0.09255376378702802,16.810010689955206,16.87913097671148,hours
sensor_failure,fixed,service_time_hours,30,39.5999999999999,0.0,39.5999999999999,39.5999999999999,hours
sensor_failure,fixed,depot_unloading_time_hours,30,5.999999999999998,0.0,5.999999999999998,5.999999999999998,hours
sensor_failure,fixed,turnaround_time_hours,30,1.5,0.0,1.5,1.5,hours
sensor_failure,fixed,idling_time_hours,30,45.5999999999999,0.0,45.5999999999999,45.5999999999999,hours
sensor_failure,fixed,collection_trips,30,18.0,0.0,18.0,18.0,count
sensor_failure,fixed,collection_stops,30,297.0,0.0,297.0,297.0,count
sensor_failure,fixed,wasted_pickups,30,0.5333333333333333,0.8603661343041527,0.21206733892531898,0.8545993277413477,count
sensor_failure,fixed,base_driving_fuel_l,30,230.14394999999993,0.39263397010797196,229.99733806606193,230.29056193393794,litres
sensor_failure,fixed,traffic_fuel_penalty_l,30,34.06242375000002,0.43270805109724697,33.900847908295674,34.22399959170437,litres
sensor_failure,fixed,payload_fuel_penalty_l,30,12.03292005095762,0.041077560035925186,12.017581437957155,12.048258663958084,litres
sensor_failure,fixed,driving_fuel_l,30,276.23929380095746,0.8335083904254366,275.9280566529332,276.5505309489817,litres
sensor_failure,fixed,collection_idle_fuel_l,30,118.80000000000061,0.0,118.80000000000061,118.80000000000061,litres
sensor_failure,fixed,depot_idle_fuel_l,30,18.0,0.0,18.0,18.0,litres
sensor_failure,fixed,fuel_l,30,413.03929380095815,0.8335083904254441,412.7280566529339,413.3505309489824,litres
sensor_failure,fixed,co2_kg,30,1106.9453073865677,2.2338024863401795,1106.1111918298627,1107.7794229432727,kg
sensor_failure,fixed,collected_kg,30,102668.0367165099,355.3385226365528,102535.35113153086,102800.72230148895,kg
sensor_failure,fixed,mean_fill_at_collection_pct,30,64.01548616816926,0.22156037076726715,63.93275416606237,64.09821817027616,%
sensor_failure,fixed,truck_utilization_pct,30,63.37533130648759,0.21934476705960185,63.293426624401754,63.45723598857342,%
sensor_failure,fixed,unserved_required_bins,30,0.0,0.0,0.0,0.0,count
sensor_failure,fixed,inspection_events,30,127.2,7.155417527999326,124.52812318397858,129.87187681602143,count
sensor_failure,fixed,routing_fallbacks,30,0.0,0.0,0.0,0.0,count
sensor_failure,fixed,overflow_incidents_post_warmup,30,0.0,0.0,0.0,0.0,count
sensor_failure,fixed,overflow_bin_hours_post_warmup,30,0.0,0.0,0.0,0.0,bin-hours
sensor_failure,fixed,overflow_spilled_kg_post_warmup,30,0.0,0.0,0.0,0.0,kg
sensor_failure,fixed,distance_km_post_warmup,30,511.4309999999998,0.8725199335732942,511.10519570235977,511.75680429763986,km
sensor_failure,fixed,travel_time_hours_post_warmup,30,16.844570833333343,0.09255376378702802,16.810010689955206,16.87913097671148,hours
